page,name,link,thumbnail,rating,date,snippet,images,local_guide
8,Maya Selvia,https://www.google.com/maps/contrib/108163179448041459577?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKmnZnksRPqXp7yMLsKMLUShNkOASTgbnSqHCmFsX5WgtT86w=s120-c-rp-mo-ba2-br100,5.0,4 bulan lalu,Penanganan gercep dokternya enak minus apotiknya aja yg lama,"['https://lh3.googleusercontent.com/geougc-cs/AIHozJIbrW50ghocbk1ypgrFCYNJdO8S73YKpTRKNWoNm8Bt_IgqhOjjE4eT6CAyocpr87EGU-57HsZwypGV0lofuk-h-qXbIMB-cVCUL2OTHrQXt7M5I6kHNoHe0KDIcn8uYp7T3OKxoQ', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJZcNqVYtlRL8llEKWZ_-L4sl-KQyCC9KFRYsqfPop6IniGHda7cDluMeVX1oZcEeJEo11CSd5S-xwBmu7l32LIL6qEKBT0cvSM9YH0XMjrz_CMvpfzaDbjWsK1xhEnYwrCk0s', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJL_PpnJKSTMCjWrBiZdefn9PrAo3_otfRuotqfsNz3cUc7z36_gDmO6rNGCA-BHAuuPj90Kmd4FL1WyKQhYUzZ4tqVdExOnWPZPMeKzLOLZn4CCMrPFKO13WcClx4srEjtjKp3pA', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJJPuV_ue4MUfknxrP6KZYRaBsRC1p_YTNe5vV57nNjs_DGhE86wj8MkzwMciVXwQoE_aczNELfOVJ-dpsbbOlcxrRv0OrbRTO2BPomaSmjNT4-kvC2bpL_rKS-ZI2er4ngmDs_I', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJKJYbHrMsKyqrin2lEd3y5GpnatlOHTllpqmWO_2Bk5NLDXX4Hsd9SLb-ewibSaYElcjBH0_RqL8E8zF64p04Wl6QFzGp5WekOVLQI5hvoqQwq33PLgNyjEZ8ECtuiOdKrWcRGF']",True
8,Mulidatul Hasanah,https://www.google.com/maps/contrib/113957603994566093371?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJFkbP2bv5lp88RjGEWBNQJ2718B2LBFxMU9XgU-EhJZq3h-A=s120-c-rp-mo-br100,5.0,4 bulan lalu,( Tindakan paru )Pelayanan sangat baik dan ramah sangat memuaskan😘🙏 pelayanannya ibu indha sangat ramah dan baik sopan😍,"['https://lh3.googleusercontent.com/geougc-cs/AIHozJINsMjpJYLexwceGSqVineyaPdMGPUJIrcD6Ue9k_wBT8VZlyFQ-U80CILKYNUsYDV-U7Q5j2lmH-iclA_Ksnpo59uyUsBWWNbxUnXwM4N34NAqb9NsTuTu4b_ScYHfM4asU15r', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJIMLw4euRTWVoYW3aIGh5oObcTs24avNeIoja1r2tdk37U_OxgQ0zT7MY2h1QHZKwH7O151U-C90PvK41a8C3KXIlnO456h-f9S1MbDvsEGaoKs24ub1jM0G7IQKE5V9WYa0Zug']",True
8,Gidion Philip,https://www.google.com/maps/contrib/110460405558169253496?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUpdu7p7wHjhtNNK-_qr0EtyvFMgvfUjtA_sW_wpfXAHio72w8=s120-c-rp-mo-br100,5.0,2 bulan lalu,"Minggu 19 januari 2025 saya masuk RS Soetomo di PPJT lantai 4 tuk menjalani operasi bypas jantung pada Selasa 21 Jan 2025 oleh team Dr Oky SpBTKV lewat jalur BPJS.  Operasi lancar & berhasil & saya kluar (pulang) Sabtu 26 Jan 2025.
Selama persiapan...saat Operasi...opname baik di ICCU sampai pindah kamar perawatan PPJT  lt 4... saya mendapatkan pelayanan yang luar biasa...penuh perhatian serta kasih & tanggung jawab dari seluruh yang bertugas di PPJT lt 4 diantaranya ada : Suster Tri Handayani, Dri Entin, Laila Mainur, Rumiyatin, Indah Wahyuni, Dwi Harianto, Anisyrotul Lailli, Siti Lailatus Shaidah, Andriyani, Dhea Nabila, Arie Rahmawati, Devi, Jumali, Saodah, Sumartini, Rahmad... saya ucapkan Terima Kasih... tetap semangat... terus tingkatkan agar jadi Berkat (Barokah)... diwaktu mendatang.
Tak lupa saya berterima kasih sebesar nya pada team Dr Oky yang sudah melakukan operasi pada saya dengan penuhh tanggung jawab... walaupun saya lewat jalur BPJS. .. menjadi Do,a kiranya Tuhan terus memakai seluruh team lebih lagi..terima kasih.... terimakasih...& terimakasih...
Juga pada pimpinan serta seluruh staf pegawai RS Soetomo yang tidak membedakan pasien baik umum maupun BPJS..... Majuuu Terusssss",,True
8,Adiasta Yodha sulaiman,https://www.google.com/maps/contrib/109485459867888182300?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLfna-T95Rp19aRDYpTcNQ3BBRLDFafB9kfntppz4z14yXDtg=s120-c-rp-mo-br100,5.0,sebulan lalu,"Alhamdulillah molai satpam, petugas pendaftaran, nakes poli Anak semua ramah.. Dokter"" PPDS yg sangat"" Ramah jugaaa.. 1tahun ini Anak saya berobat di RSUD dokter Soetomo atas rujukan Dari RSUD Gambiran kota kediri sangat Puas dg pelayanan RSUD dokter Soetomo.. dari poli neurologi, poli gastro dan sekarang poli imunoterapi kami mendapatkan pelayanan yg sangat"" Luar biasa.. Saat ada kendala Rujukan online. . Kami menggunakan layanan kendalaku dan langsung mendapat Respon.. Sehingga kendala tsb segera di atasi dan bisa dipakai kembali.. Terimakasih RSUD dokter Soetomo telah memberikan pelayanan yg luar biasa 😍😍🥰🥰🥰😇",,True
8,Agus Harisanto,https://www.google.com/maps/contrib/102374065149066152838?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJbyqsic_Ct0nEq8ff3iTH0pWZ0xNmELVYhosRJcVSzdzYkHg=s120-c-rp-mo-br100,5.0,7 bulan lalu,"Puas dengan pelayanan OK Paru RS Dr.Soetomo Surabaya, dilayani dengan baik, ramah, dan sabar.

Terima kasih dokter dan perawat serta staff ok paru 👍","['https://lh3.googleusercontent.com/geougc-cs/AIHozJIjkE2mUw8gbs1uzC9--EbOYmes6xq0AShpbLTxZPZoq-e9TgN6h7Yl_PKv8i9mdnzCVoWBEFfH3CxieRQfJiI0aWovcCXdynSxa9CqrD_p_4QGx1E44G7RqSpwakzPk4c5seu7', 'https://lh3.googleusercontent.com/geougc-cs/AIHozJK6a0yUuKmGPNAwL2Mrez-zPJNxYIIYLpAv_LUHTBQ1uNmWXDWC77RTCq5yXIGA_KCNk0960ADJeyr7zqJDSocUfhw4rvOOhOkjuAJITA1RaFtzkNMZMOVi2SlBhUm7tUQm3T_p']",True
9,Achmad Puji Antoro,https://www.google.com/maps/contrib/101528081408584416226?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVmWz3RRFOVppmIKXGVUBQVgwavPrUjRrGuGz9hIPcRGVmJx7l2=s120-c-rp-mo-ba2-br100,1.0,sebulan lalu,"Masih ada kayaknya jalur dalam
Dari jam berapa buka masak sampai siang belum sampai setengah dari nomor antrean kami ( 36 )
Yang di panggil juga tidak cuma pakai nomor antrean
Tapi ada yang di panggil nama
Setelah itu langsung masuk
Padahal juga datang ke poli nya duluan kami ( ortopedi )
Di Depan udah jelas tertulis Zona Integritas
Tapi masih juga kayak gini",,True
9,tamsiy ghozaliy,https://www.google.com/maps/contrib/109973783424132632351?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWOEQEBin8CS9k6zdzlGyRgSDTFwQhaCVzxIDtWpRVYO6-XSkk=s120-c-rp-mo-br100,5.0,8 bulan lalu,"Alhamdulillah selama istri dirawat disini tepatnya di VK IGD saya merasa sangat tenang dan nyaman karena para tim medis di VK IGD sangat responsif dan bertanggung jawab, terimakasih banyak atas segala hal yg sudah tim VK IGD berikan kepada keluarga saya,,, selebihnya biar bintang dari saya aja yg berbicara,, 🙏🙏🙏",['https://lh3.googleusercontent.com/geougc-cs/AIHozJIQGqTma0ihyxSmuXUO0p1dQJqo6viO--s5Cij0bopl73SWgRERUEIdg325rJxYCMM-ab8bI8lDWahbg-KPS2-AVNnypizWcizJrGM6bIKhptiELyg726mg_AbPECTLMbHFXbqW'],
9,Saiful Muhammad,https://www.google.com/maps/contrib/100510080184264500448?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU-oR5uz0Y_SsmAbg6aRaxeeQCqxo2uTg3yDuBLUZ1Rx83wqJc=s120-c-rp-mo-ba2-br100,1.0,4 minggu lalu,"Terlepas dari sudah si bantu.nya menangani istri saya saya ucapkan terimakasih banyak,,yg saya keluhkan kenapa aturan hampir tiap bulan berubah rubah terus,,,tanpa ada pemberitahuan sebelaumnya,,katanya kalau mau tau informasi harus update media sosial,,di fikir semua orang bermedia sosial...semakin hari pelayanan gak semakin baik malah semakin ruwet dan mbulet,,,",,True
9,Rendy Saputra,https://www.google.com/maps/contrib/114777668735261573994?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXkigpArRlR8SDMf_GeCZRDGl23soialz-h2xS4vgzD9vyn-3Y=s120-c-rp-mo-br100,1.0,sebulan lalu,"Sistem pelayanan yang di modernisasi memang lebih baik, tapi pihak rs tidak memikirkan dampak yang dirasakan pasien terutama yang lansia lansia dan pasien yang rumahnya jauh dari lokasi rumah sakit.",,True
9,Nadya Audrey,https://www.google.com/maps/contrib/112385312489523108444?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWGl3Sxwy2upJwToim23FBw4BGUJbGd0IzurXVkpq4H8q2IHPo=s120-c-rp-mo-br100,1.0,sebulan lalu,"Saya cuma mau ngasih tahu kalau tadi waktu nanya ke admin/informasi, jawabannya kurang enak. Saya udah nanya dengan baik-baik, tapi malah dijawab dengan nada yang tinggi dan terkesan nggak ramah.
Mudah-mudahan ke depannya bisa lebih diperbaiki lagi ya sikap dan cara komunikasinya, biar nggak ada yang merasa kurang nyaman.
Terima kasih!",,True
9,HabibAhmad Dhafir,https://www.google.com/maps/contrib/103846907517454348769?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXhyqLpoDa-qGjeKTto-2H46ekiWWXcO69GkRukpca2wzLgcTlq=s120-c-rp-mo-ba3-br100,5.0,5 bulan lalu,"Terimakasih atas pelayanannya, sekarang sudah jauh lebih baik dan profesional.

Pendaftaran bisa online bahkan H-7 melalui website, saat ada kendala di lokasi juga langsung gercep dibantu oleh petugas

Dokter yang menangani Memang macem macem, ada yang enak ada yang sengak juga 🤣🤣, tapi over all menurut saya baik.

Dan yang salut di bagian pengurusan berkas Akta kelahiran semuanya juga dibantu sampai selesai tanpa harus pulang kerumah dokumen bisa selesai kurang dari 24 jam, dokumen yang kurang bisa difotokan okwh orang rumah. Good, semoga semakin ditingkatkan saja.

Masukkan:
Kebersihan kamar mandi, terutama di gedung IGD, itu bau sekali dan sudah banyak yang mengeluh, Tolong untuk lebih diperhatikan, selain itu jumlah bilik kamar mandinya juga sedikit.",,True
9,Dean Joshua,https://www.google.com/maps/contrib/112322097357350100532?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXjun0UyZlCIPC1VJvrGcBcPfe-0prmivQJKpPnugLzOxBAh7Vr=s120-c-rp-mo-br100,1.0,2 bulan lalu,"Papa saya di biarkan di IGD hingga MENINGGAL
Saya tahu, saya BPJS (kelas 1)

Tapi kenapa tidak diinfo harus bayar nambah uang brp kalau memang tdk bs di cover BPJS. Saya siap membayar tapi semua dokter membisu tidak info.. selalu ditanya kok gk masuk kamar pdahal di janjikan kamar dan jawaban selalu ""tunggu acc obat"". Dari jam 17.00 - meninggal 06.20 pagi tidak diberikan apa². Papa saya tersiksa",,True
9,Dimyati Dim,https://www.google.com/maps/contrib/113343021593063592066?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXh-T05EcgnsnFE7Ly1UPpHCZ1GGNhhC9d49rCpNumGDPskgZ06=s120-c-rp-mo-br100,5.0,3 bulan lalu,"saya berterima kasih, kami sebagai salah satu pasien di rumah sakit besar Dokter Soetomo Surabaya, saya mendapatkan pelayanan yang sangat bagus dan cepat, baik dari sisi medis maupun administrasi, Saya juga telah mendapatkan KK dan anak saya yang baru lahir telah mendapatkan Akta, Terima kasih banyak, semoga RS. Dokter Sutomo terus memberikan manfaat kepada Masyarakat luas.",,True
9,Indah Ps,https://www.google.com/maps/contrib/100575386443125306945?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJIY8u3YWEapeydJBCn2CL0BPkQnRDLSpteCzQYpRVgUpE50g=s120-c-rp-mo-br100,5.0,2 bulan lalu,"Alhamdulillah selama di rawat di PICU Irna anak selama 27hari, bertemu dg perawat,dokter yg ramah,baik, selalu mengutamakan pasien.
Semoga selalu bisa mempertahankan",,
9,TITIN ELIANTI,https://www.google.com/maps/contrib/107412965621801832127?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKAZVvqc0yZYaxEC1OJB-HuAOkoZxU56gkcQ3au-YfMakZWjA=s120-c-rp-mo-br100,2.0,3 bulan lalu,Minta tlong untuk pelayanan di bagian admisi kasir yg cowok gembrot sama pngurus srt2 jr Bu umi dkk untuk pelayanan di RS dr soetomo Agar bisa baik jgn main ngumpat2 An dg rincian limit jasa Raharja ditnya n klau limit sdh habispun tlong di sgerakan buat laporan agar keluar srt keterangan dr pihak jr OJK lemot krj iku ISO e kok ngamuk tok kalau di tnyai HBS rincian brp...kalau kyk gini kitadi oper kontrol di Rs lain (BDH) diminta bukti nya perincian jr maleh sia2 ksna g jadi berobat Krn blm dilaporan ke BPJS nya untuk rincian jr nya..tlong ya kita itu rakyat kecil yg benar2 keadaannya TDK memadai keuangnya n di timpa kecelakaan di jalan raya korban suami istri gimn cara brfikir kalian kalau di rumitkan urusan kakak saya ..krj itu diusahakan dg baik n jujur jgn mempersulit urusan org kalau TDK ingin kedepan nya keluargamu di persulit sama yg maha kuasa.paham ya..,,
10,Sohibul Fitroh,https://www.google.com/maps/contrib/110951672829507712301?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ-Cwyypqleph3ds0Ic1Go1O7syp_-qc4uKhYFODEmLpfYQ5Q=s120-c-rp-mo-br100,5.0,2 bulan lalu,"Untuk kamar Sejahtera/jiwa Pelayanannya sangat baik. Responnya juga cepet. kamarnya juga bersih dan juga nyaman. Jadi mantep banget mulai dari dokter perawat dan juga staf2 nya sangat ramah
Terimakasih banyak",,True
10,Muhammad Wahyudi,https://www.google.com/maps/contrib/115615327844020263566?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIy_WPxDZV3KJgQlXUuqg0fG79WpVmiUjdF_YBIzFFvxcEtzw=s120-c-rp-mo-br100,5.0,3 bulan lalu,"Hari Minggu kemaren Jam 1 malam dada ibu saya tiba2 sesak lalu saya bawa ke IGD RS Paru karang tembok di sana di periksa ternyata ibu saya kena serangan jantung dan tangani dengan sangat  baik tapi kamar nya lagi full.

Lalu saya  di beri surat keterangan rujukan saya milih RS Soetomo, langsung  saya bawa ke IGD dan di dokternya pelayanannya sangat cepat dan baik.

setelah di lakukan pemeriksaan ternyata pembuluh darah ibu saya tersumbat dan pada saat itu juga di lakukan operasi kateterisasi jantung.

Saya mau mengucapkan terimakasih banyak untuk para nakes dan para staff rumah sakit, penanganan dan pelayanan kalian sangat baik sekali.
semoga kebaikan kalian di balas berkali² lipat",,True
10,Eka Prasetia Nugraha,https://www.google.com/maps/contrib/112002216205509030773?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJqFjU2PgJgHEtSZi7klEKRJvYeouik_IPMsfbutI5elwAm7A=s120-c-rp-mo-br100,5.0,sebulan lalu,"Begitu di respons langsung terselesaikan pendaftaran saya via JKN Online. Terima kasih.
NB. Mungkin bisa lebih di tingkat kan untuk mengecek pesan WA dari pasien lebih sering lagi.",,True
10,Imam Husni Tamimi,https://www.google.com/maps/contrib/112501380351359781004?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWy6resvYU6BztNB4NUi7zYsTWmu_bTvUJ4TLo_FiZpOlVu5Dk7_A=s120-c-rp-mo-br100,5.0,2 bulan lalu,"Rawat inap di NASA BESAR sangat memuaskan...Pelayanan perawatnya,dokternya dan Nakes lainnya  sangat ramah...ada masukan sedikit utk bed pasien agar bisa di upgrade ,karena ada yg TDK bisa di setting
Semoga kedepannya semakin bagus ...",,
10,SILVIA FITRIANA ROSULI,https://www.google.com/maps/contrib/115709159619134420306?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVCx8jrQarN83iF158C3YJbT2hdu72nft9gM-brIB5A_tCR8b_UgA=s120-c-rp-mo-br100,1.0,2 bulan lalu,"Wong nox antrian 11 blum di panggil sedangkan nox 35 kok sudah di panggil padal kita GK kemana2 trus tanyak ke suster Mlah marah2 kok aneh iyaa KLO pasiennya kuat KLO gak emang mau tanggung jawab

Berangkat pagi smpek siang blum di panggil2",,True
10,Lenny Indrawati,https://www.google.com/maps/contrib/117596351847186650597?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXPR7P7NvZluLU7uq56yGjPAgg1n7Sxh-wwT5la_Yg-rfSCqL2qYA=s120-c-rp-mo-ba3-br100,1.0,4 bulan lalu,"Kalo disuruh balik kesini rada mikir kalo ga kepaksa ntah gimana
Gede sih gede.
Tp buat pasien mirip kaya sarden.
Oh ya btw...
Buat ruang tunggu antrian bpjs ga dikasih ac.
Cuman lgs dibawah adminnya aja bukan untuk pasien.
Aku pas naik ojol mau nitip helm diinformasi aja ga dibolehin.
Antri obat bs smp seharian.
Kalo udh antri online. Mending dtg pagian deh soalnya percuma antri online ttp harus dtg pagi2 buta.
Ada tuh kpn hari yg pingsan gegara antri bpjs pertama-an eh petugasnya baru dtg 1-2 jam kemudian setelah pasien dah sadar.
Kelebihannya cuman bisa bbrp poli untuk 1 hari, lainnya hmm... Gmn yah ..
Silakan nilai sendiri.
Tuang praktek dokternya jg kecil banget
Semuanya ga ber ac.
Kalo pemerintah mau ngebenahin tolong deh dibenahin.
Kalo emg rumah sakit itu buat manusia.
Ya perlakuannya setidaknya manusiawi.",,True
10,Baitul nur Rochman,https://www.google.com/maps/contrib/103318650994611226100?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLmjsANiMtov9TY1xoIxEzvcehjNe3KEChTChXfXMrjCll1Rg=s120-c-rp-mo-br100,5.0,8 bulan lalu,"Oktober 2017 awal perjalanan saya di DR SOETOMO untuk menjalankan berbagai cek kesehatan lebih lanjut sebelum pada akhirnya 2 Januari 2018 dokter menyatakan bahwa saya mengidap sakit kanker Lymphoma Non Hodgkin....
Lalu saya diberikan perawatan waktu itu untuk kemoterapi kurang lebih 2 tahun perawatan...
Dalam menjalani kemoterapi memang tidaklah mudah dalam melewati masa-masa itu...
Butuh banyak support selain juga di ikhitiari dalam berdoa untuk bisa mengembalikan pola pikir yang positif agar perjalanan dari kemoterapi berjalan dengan baik....
Alhamdulillah berkat support dari dokter serta perawat dan staff RS DR SOETOMO bisa menjadikan saya dan teman-teman seperjuangan saya untuk bisa meyakinkan diri agar bisa lebih bangkit, percaya diri bahwasannya kita bisa melewati semua ini dengan percaya akan kuasa Tuhan yang menjadikan tangan-tangan para tim medis untuk bisa menyembuhkan saya dari kerasnya efek kemoterapi yang saya alami....
Sepanjang perjalanan saya juga dalam berobat pastilah banyak memakan biaya tapi Alhamdulilah berkat BPJS juga bisa menjadikan semua ini lebih ringan tentunya....
Dan tak lupa dalam menjalani pemeriksaan dii RS DR SOETOMO ini hampir semua alat-alat medis cukup memadai sehingga tidak perlu untuk melakukan cek dari luar RS DR SOETOMO ini....

Terima kasih
RS DR SOETOMO
Semoga terus menjadi tempat untuk mereka yang berobat mencari kesembuhan...
Semoga terus menjadi yang terbaik....
Terus mengembangkan banyak TIM MEDIS yang juga bisa menjadi support dalam pengobatan",['https://lh3.googleusercontent.com/geougc-cs/AIHozJLtpCBIfrPcILDbWbRj_4c5p-GAxRM7q4D447_C4hrXlWFnVXQk5vv977p4vWvQuYDT5eBWxj9Akybg2hqmLp_E_dIdB7EowwJrU42rE2Vq3k2e_pxTS9mO1fmdpw_KZgAcXJFc'],True
10,rudy dwi wahyu,https://www.google.com/maps/contrib/117567562022150704907?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJwwJd3_dvFGIj94MWdnvVKRbDntfT2JHq7V2ZK9wUtgL-l0w=s120-c-rp-mo-br100,5.0,5 bulan lalu,"Keamanan di rumah sakit ini sangat baik. Setiap petugas keamanan yang berjaga sangat profesional dan sabar bangetttt 😊 dalam segi pelayanan terhadap pengunjung yg sedikit bawel.
Selain itu, saya merasa di rumah sakit ini benar-benar peduli pada keselamatan pasien dan pengunjung. Saya sangat merekomendasikan rumah sakit ini bagi siapa saja yang mengutamakan keamanan dan kenyamanan.",,
10,Bagus Firmansah,https://www.google.com/maps/contrib/110386268883676090472?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIFKr20D307oiNepqx_C43H_uxweSoIsOPyJVz6e4tceRGUsg=s120-c-rp-mo-br100,5.0,2 bulan lalu,"Terima kasih untuk pelayanan Dr. Soetomo,, sangat tanggap dan cepat.. Saat istri saya melahirkan untuk proses pembuatan berkas untuk KK dan akte kelahiran anak saya menjadi mudah dan tidak ada kendalanya.. Semua berjalan dengan lancar... Terima kasih kepada para dokter dan perawat..",['https://lh3.googleusercontent.com/geougc-cs/AIHozJIAIMso4-PVccdgqG8u8Q7SWlgzcnV_hoWXw-OwsPPcvwXhHsd14ug3qY4sjKZMJGqDUEMm2GbEr4uFpnqlP5MZHgWtcBTsqHoaG1_IzYrTJMRcCS9FovOwCKpAyS_knIpl1w3RiA'],True
10,Tukang Jajan,https://www.google.com/maps/contrib/107823414238112651255?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUsP2N3EP1JVCXKMelduaimaC9TurB9pQ0psyrJqM8Eb3gKwGOL=s120-c-rp-mo-ba3-br100,1.0,sebulan lalu,"Dari jam 8 sampai jam 12.20 belum di panggil. Tidak sesuai antrian. Spertinya kartunya siapa yg terakhir narik yg di panggil duluan,bukan yg paling bawah. Lelet amat, BPJS juga bayar kali.",,True
11,Safa Aurellia,https://www.google.com/maps/contrib/107067479821582424611?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIcJE1ko3xlRa3HjqXvl7rXDd4FL9BmDb9K3Q_CcfPcab4NoA=s120-c-rp-mo-br100,5.0,4 bulan lalu,"Keluarga saya dirawat di R. Dahlia hampir sebulan, terima kasih atas perhatiannya kepada kami, selama dirawat dokternya dan perawatnya baik banget, sudah akrab kayak keluarga. Semoga lelahnya kalian menjadi lillah dan dimudahkan semua urusan oleh Allah. Terima kasih banyak sekali lagi atas keramahan dan ketelatenannya ya. Juga buat bu Dewi kepalanya yang ramah & setiap pagi menyapa kami. Sehat terus ibu Dewi.",,
11,Ahmad Zainur,https://www.google.com/maps/contrib/103196504025949285171?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKjWdT9cHqZbTUAtUGPvqpXp10iNYtkfKrJe9o5Qhs9HbbE1Q=s120-c-rp-mo-br100,1.0,2 bulan lalu,"Mohon maaf kepada Yth pimpinan RSUD Dr. Soetomo beserta stafnya, kami izin menyampaikan keluh kesah kami warga kecil terkait pelayanan di RSUD Dr. Soetomo yg sangatt kurang baik apa lagi tentang pelayanan yg menggunakan BPJS seperti tidak di layani seperti mestinya harus menunggu lama sekali terus juga harus dioper kesana kesini padahal surat rujukan dari RS lain sudah siap dan kumplit TPI masih ada kendala ketika di RSUD Dr. Soetomo, mohon untuk segera diperbaiki 🙏",,
11,Wiwin Sukiyanto,https://www.google.com/maps/contrib/116858180975455074442?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUBhkgNd23MAdz2u0KfBbT3zD9tI7N-wt3-3twjBUcYmYuoThsj=s120-c-rp-mo-ba2-br100,5.0,sebulan lalu,"Pelayanan terbaik dan paripurna telah diberikan kepada Putri saya ... Penjelasan Team Dokter sangat lengkap dan mudah dipahami ... Terima Kasih RSU Dr Soetomo, khusus Klinik Saraf dan Team Bedah Saraf ... You Are The Best  ❤️❤️❤️",,True
11,Agung Budihartono,https://www.google.com/maps/contrib/106549889670093711906?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJd3tBmkJnyBblENGdS0KsIuKqC03lZZuEWIIA1PbCrtiBRww=s120-c-rp-mo-br100,5.0,3 bulan lalu,"Terima kasih atas pelayanannya di ruang Dahlia,  perawatnya friendly, kami dibantu banyak mulai sejak mengurus kepulangan sampai dihubungkan dengan ambulans buat pulang kerumah, dokternya juga ramah, mas mas nya yang transporter  juga baik baik. Semoga sukses selalu.",,
11,joki tugasmu,https://www.google.com/maps/contrib/100119597958054877929?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJQLYKlL9y4-RV-ZBh3b5wMV2cIYmITH2p-eoa5afV2VTVu2g=s120-c-rp-mo-br100,1.0,3 bulan lalu,"pelayanan sangat sangat BURUK sekali!! saya datang ke poli jam 06.38 Sampek jam 09.50 baru dikasih tau kalau dokter yang mau melakukan tindakan sedang sakit dan tidak datang!!! bayangkan selama itu saya menunggu tanpa ada kepastian dengan kondisi pasien yg sangat mengkhawatirkan yang bahkan perawatnya bilang kalau kondisinya parah, saya merasa rugi waktu, rugi tenaga dan rugi materi. belum lagi dokter"" ppds yg sangat amat arogan, judes dan galaknya nauzubillah dengan pasien BPJS!!! bahkan satpamnya pun suka bentak"" dan gak peduli dengan keluarga pasien yang ingin bertanya

bener bener sangat BURUK sekali",,True
11,Visya Channel,https://www.google.com/maps/contrib/101666398829545536784?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUbZVkLK5vybfn0Fv75rUbmcL6rPiPO4qamu0SLTZWNyDfeA-Zv=s120-c-rp-mo-ba3-br100,1.0,sebulan lalu,"tolong satpam lebi tegas lgi saya lihat di lorong anyelir kelas I gtau nomer brpa sya lupa, apa udh boleh yg ngejaga pasien lebih dari 1?

saya lihat kok kayak ada yg nunggu 3 orng",,True
11,Wasiqul Firdaus,https://www.google.com/maps/contrib/112058378304530419785?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXosds1ZbxhpqGGYVXN4FGnYC5wtq43cFhI-vv5kcn84070u8Oa=s120-c-rp-mo-br100,5.0,9 bulan lalu,"2 minggu sudah Istri saya dirawat di Seruni B Kamar 4B. Tim Dokter yang sangat informatif dan tim perawat yang supportif membuat kami bersyukur bisa dirawat disini. Semoga pelayanan semakin membaik dan terus maju.

Saran saya untuk kondisi keran di toilet dan wastafel mohon diperbaiki karena sudah longgar atau aus.

Terima kasih sukses selalu tim Neurologi RSUD dr Soetomo.",['https://lh3.googleusercontent.com/geougc-cs/AIHozJKEibhH0yuVxeYzAH3ycSyNu2mOzUk1cS8syflT2QQRlAzwxLGzdwmJ8aMMpg0P7Omcd2JIBRk64QISQR_VUOR45HmyD9qVYo1jX7WIqrUiSirKTa3v5tgQI2fbddxEl9to6zDc'],True
